"id","orderId","date","timestamp","symbol","type","price","amount","total","fee","feeCoin","category","period","tradeType","baseCoin","isShift","note"
"989003355","7070457339","06.08.2021 14:56:11","1628250971564","BTCUSDT","BUY",40519.27,0.546461,22142.20080347,0.00054646,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"1800617","28964763","06.08.2021 15:02:29","1628251349581","SUPERBTC","BUY",0.0000195,5000,0.0975,0.0000971,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"1800651","28965090","06.08.2021 15:03:01","1628251381684","SUPERBTC","BUY",0.00001945,2500,0.048625,0.0000488,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"1800679","28965170","06.08.2021 15:03:11","1628251391462","SUPERBTC","BUY",0.0000194,1750,0.03395,0.00003416,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"1800708","28965403","06.08.2021 15:03:11","1628251391462","SUPERBTC","BUY",0.00001931,1000,0.01931,0.00001952,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312761","95726821","06.08.2021 18:20:14","1628263214684","LITBTC","BUY",0.00009428,477.5,0.0450187,0.000045004375,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312762","95726821","06.08.2021 18:20:15","1628263215179","LITBTC","BUY",0.00009428,322.5,0.0304053,0.000030395625000000003,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312768","95726851","06.08.2021 18:20:33","1628263233513","LITBTC","BUY",0.00009421,6.2,0.000584102,5.8435e-7,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312773","95726851","06.08.2021 18:24:07","1628263447877","LITBTC","BUY",0.00009421,71.9,0.006773699,0.000006806773000000001,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312775","95727288","06.08.2021 18:29:12","1628263752186","LITBTC","BUY",0.0000945,85.4,0.0080703,0.0000080276,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312776","95727288","06.08.2021 18:29:12","1628263752187","LITBTC","BUY",0.0000945,85.4,0.0080703,0.0000080276,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312777","95727288","06.08.2021 18:29:12","1628263752188","LITBTC","BUY",0.0000945,329.2,0.0311094,0.000030944799999999996,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312898","95727475","06.08.2021 19:03:06","1628265786683","LITBTC","BUY",0.000093,300,0.0279,0.00002772,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885599","351587879","06.08.2021 19:03:17","1628265797572","ZECBTC","BUY",0.002925,2.433,0.007116525,0.000007114091999999999,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885600","351587879","06.08.2021 19:03:17","1628265797573","ZECBTC","BUY",0.002925,1.24,0.003627,0.00000362576,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885601","351587879","06.08.2021 19:03:17","1628265797576","ZECBTC","BUY",0.002925,2.92,0.008541,0.000008538079999999999,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885602","351587879","06.08.2021 19:03:17","1628265797579","ZECBTC","BUY",0.002925,2.92,0.008541,0.000008538079999999999,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885603","351587879","06.08.2021 19:03:17","1628265797670","ZECBTC","BUY",0.002925,2.963,0.008666775,0.000008663812,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885604","351587879","06.08.2021 19:03:17","1628265797690","ZECBTC","BUY",0.002925,0.245,0.000716625,7.1638e-7,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885605","351587879","06.08.2021 19:03:17","1628265797716","ZECBTC","BUY",0.002925,2.603,0.007613775,0.000007611171999999999,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885606","351587879","06.08.2021 19:03:17","1628265797720","ZECBTC","BUY",0.002925,1.393,0.004074525,0.000004073132,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885607","351587879","06.08.2021 19:03:17","1628265797740","ZECBTC","BUY",0.002925,1.563,0.004571775,0.000004570211999999999,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885608","351587879","06.08.2021 19:03:17","1628265797748","ZECBTC","BUY",0.002925,1.938,0.00566865,0.000005666712,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885609","351587879","06.08.2021 19:03:17","1628265797781","ZECBTC","BUY",0.002925,1.327,0.003881475,0.000003880148,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885610","351587879","06.08.2021 19:03:17","1628265797823","ZECBTC","BUY",0.002925,0.455,0.001330875,0.00000133042,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885878","351588359","06.08.2021 19:09:30","1628266170822","ZECBTC","BUY",0.002912,9.853,0.028691936,0.000028731348000000005,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"20885882","351588359","06.08.2021 19:09:37","1628266177370","ZECBTC","BUY",0.002912,5.147,0.014988064,0.000015008652,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"3312990","95727500","06.08.2021 19:10:10","1628266210204","LITBTC","BUY",0.000092,200,0.0184,0.000018562000000000003,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
"6202298","152251000","06.08.2021 19:22:05","1628266925553","1INCHBTC","SELL",0.00005931,94,0.00557514,0.00000558,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6202299","152251000","06.08.2021 19:22:05","1628266925553","1INCHBTC","SELL",0.0000593,32.8,0.00194504,0.00000195,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6202300","152251000","06.08.2021 19:22:05","1628266925553","1INCHBTC","SELL",0.00005929,154.1,0.009136589,0.00000914,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6202301","152251000","06.08.2021 19:22:05","1628266925553","1INCHBTC","SELL",0.00005925,100,0.005925,0.00000593,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6202302","152251000","06.08.2021 19:22:05","1628266925553","1INCHBTC","SELL",0.00005925,230,0.0136275,0.00001363,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"6202303","152251000","06.08.2021 19:22:05","1628266925553","1INCHBTC","SELL",0.00005923,389.1,0.023046393,0.00002305,"BTC","spot-classic","period-00","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"287586082","2107103976","07.08.2021 00:13:42","1628284422612","ETHBTC","BUY",0.068241,3.95,0.26955195,0.00026942160000000004,"BTC","spot-signal","period-01","opened","BTC",0,"Спот-сделка по сигналу"
"990107940","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42566.08,0.211436,9000.00169088,0.00021144,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"990107942","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42566.08,0.078121,3325.30473568,0.00007812,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"990107943","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42566.82,0.012616,537.02300112,0.00001262,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"990107944","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42567.11,0.077552,3301.16451472,0.00007755,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"990107945","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42567.28,0.079006,3363.07052368,0.00007901,"BTC","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"990107938","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42566.08,0.0085,361.81168,0.27152200790000003,"USDT","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"990107939","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42566.08,0.025,1064.152,0.7985947403000001,"USDT","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"990107941","7076409631","07.08.2021 00:23:42","1628285022452","BTCUSDT","BUY",42566.08,0.007769,330.69587552,0.2482002657,"USDT","deposit","period-01","opened","USDT",0,"Внесено на депозит"
"287588042","2107131923","07.08.2021 00:26:57","1628285217198","ETHBTC","BUY",0.067921,0.691,0.046933411,0.000046943776,"BTC","spot-signal","period-01","opened","BTC",0,"Спот-сделка по сигналу"
"287588043","2107131923","07.08.2021 00:26:57","1628285217198","ETHBTC","BUY",0.067921,0.339,0.023025219,0.000023030304,"BTC","spot-signal","period-01","opened","BTC",0,"Спот-сделка по сигналу"
"287588044","2107131923","07.08.2021 00:26:57","1628285217198","ETHBTC","BUY",0.067925,0.28,0.019019,0.000019022079999999997,"BTC","spot-signal","period-01","opened","BTC",0,"Спот-сделка по сигналу"
"287588045","2107131923","07.08.2021 00:26:57","1628285217198","ETHBTC","BUY",0.067926,1.411,0.095843586,0.00009585769599999998,"BTC","spot-signal","period-01","opened","BTC",0,"Спот-сделка по сигналу"
"287588046","2107131923","07.08.2021 00:26:57","1628285217198","ETHBTC","BUY",0.067926,0.879,0.059706954,0.000059715743999999995,"BTC","spot-signal","period-01","opened","BTC",0,"Спот-сделка по сигналу"
"44519691","631838870","07.08.2021 01:00:44","1628287244467","AAVEUSDT","SELL",369.77,0.1784,65.966968,0.0495334954,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"44519692","631838870","07.08.2021 01:00:44","1628287244519","AAVEUSDT","SELL",369.77,0.82,303.2114,0.3032114,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"44519693","631838870","07.08.2021 01:00:44","1628287244522","AAVEUSDT","SELL",369.77,0.0057,2.107689,0.0015782565000000003,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"131568824","919400815","07.08.2021 01:02:00","1628287320709","MATICUSDT","SELL",1.07147,878.3,941.072101,0.9410721,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"131568823","919400815","07.08.2021 01:02:00","1628287320709","MATICUSDT","SELL",1.07153,121.2,129.869436,0.0976172295,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"24832036","265974542","07.08.2021 01:02:41","1628287361350","WRXUSDT","SELL",1.1632,229.69,267.175408,0.26717541,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"24832038","265974542","07.08.2021 01:02:41","1628287361350","WRXUSDT","SELL",1.1631,108,125.6148,0.1256148,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"24832040","265974542","07.08.2021 01:02:41","1628287361350","WRXUSDT","SELL",1.1631,44.2,51.40902,0.05140902,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"24832037","265974542","07.08.2021 01:02:41","1628287361350","WRXUSDT","SELL",1.1631,44.2,51.40902,0.038586462,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"24832039","265974542","07.08.2021 01:02:41","1628287361350","WRXUSDT","SELL",1.1631,44.2,51.40902,0.038586462,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"24832041","265974542","07.08.2021 01:02:41","1628287361350","WRXUSDT","SELL",1.1631,29.49,34.299819,0.025744681000000002,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"41323967","500767847","07.08.2021 01:03:10","1628287390609","ALGOUSDT","SELL",0.8551,274.92,235.084092,0.23508409,"USDT","spot-classic","period-01","closed","USDT",0,"Спот-сделка классическая (не по сигналу)"
"33896521","227780761","07.08.2021 01:04:11","1628287451880","CAKEUSDT","SELL",17.822,0.754,13.437788,0.01343779,"USDT","test","period-01","opened","USDT",0,"Продажа биржа (21.26 CAKE) / P2P (на P2P обмен 79.25 CAKE на 1463 USDT)"
"3313579","95727518","07.08.2021 01:51:00","1628290260645","LITBTC","BUY",0.000091,14.6,0.0013286,0.0000013300600000000001,"BTC","spot-signal","period-01","closed","BTC",0,"Спот-сделка по сигналу"
